Date,Low,Open,Volume,High,Close,Adjusted Close
04-04-2019,116.11000061035156,118.4499969482422,837000,119.13999938964844,117.16000366210938,117.16000366210938
05-04-2019,116.3000030517578,117.80999755859376,978200,118.5500030517578,116.91999816894533,116.91999816894533
08-04-2019,113.55999755859376,117.1500015258789,1127200,117.70999908447266,114.9499969482422,114.9499969482422
09-04-2019,114.0,114.1999969482422,759100,116.16000366210938,115.22000122070312,115.22000122070312
10-04-2019,114.25,115.0500030517578,1121500,119.80999755859376,118.87999725341795,118.87999725341795
11-04-2019,117.4800033569336,119.20999908447266,1126300,121.4499969482422,119.3000030517578,119.3000030517578
12-04-2019,117.8000030517578,119.5199966430664,672500,120.29000091552734,117.87999725341795,117.87999725341795
15-04-2019,116.66999816894533,117.47000122070312,912900,120.01000213623048,118.97000122070312,118.97000122070312
16-04-2019,116.87999725341795,120.68000030517578,944600,120.87000274658205,117.76000213623048,117.76000213623048
17-04-2019,109.76000213623048,117.8000030517578,2045000,117.8000030517578,111.37999725341795,111.37999725341795
18-04-2019,107.44000244140624,111.86000061035156,1528500,114.80999755859376,114.29000091552734,114.29000091552734
22-04-2019,113.1999969482422,113.7300033569336,721900,116.86000061035156,116.61000061035156,116.61000061035156
23-04-2019,114.30999755859376,117.25,1356200,119.36000061035156,118.02999877929688,118.02999877929688
24-04-2019,116.2300033569336,117.77999877929688,707400,119.83999633789062,118.81999969482422,118.81999969482422
25-04-2019,117.25,119.26000213623048,813600,120.12000274658205,118.12000274658205,118.12000274658205
26-04-2019,118.86000061035156,118.86000061035156,1279600,124.5,124.16999816894533,124.16999816894533
29-04-2019,121.52999877929688,124.83000183105467,971000,125.44000244140624,124.43000030517578,124.43000030517578
30-04-2019,120.95999908447266,124.16000366210938,1169800,125.73999786376952,121.06999969482422,121.06999969482422
01-05-2019,117.2300033569336,122.5199966430664,1776300,124.79000091552734,118.62000274658205,118.62000274658205
02-05-2019,118.0,118.47000122070312,2460600,123.6999969482422,120.37000274658205,120.37000274658205
03-05-2019,119.6500015258789,121.4499969482422,1513900,125.76000213623048,122.9499969482422,122.9499969482422
06-05-2019,118.6500015258789,118.6500015258789,1310400,123.56999969482422,122.20999908447266,122.20999908447266
07-05-2019,117.6500015258789,121.11000061035156,1062700,122.16999816894533,119.61000061035156,119.61000061035156
08-05-2019,117.0999984741211,118.95999908447266,703100,120.8000030517578,118.2300033569336,118.2300033569336
09-05-2019,115.5,116.79000091552734,846800,118.31999969482422,117.20999908447266,117.20999908447266
10-05-2019,114.44000244140624,116.91999816894533,1034900,119.22000122070312,118.79000091552734,118.79000091552734
13-05-2019,114.73999786376952,116.16000366210938,996400,117.33000183105467,116.25,116.25
14-05-2019,116.5500030517578,116.5500030517578,1328800,121.1999969482422,120.25,120.25
15-05-2019,118.38999938964844,118.91000366210938,1059400,123.37999725341795,121.48999786376952,121.48999786376952
16-05-2019,119.20999908447266,120.97000122070312,879800,123.36000061035156,119.41000366210938,119.41000366210938
17-05-2019,116.6500015258789,118.6500015258789,657900,119.37000274658205,118.04000091552734,118.04000091552734
20-05-2019,115.41999816894533,117.01000213623048,688700,119.77999877929688,118.47000122070312,118.47000122070312
21-05-2019,118.56999969482422,119.30999755859376,710900,120.83999633789062,118.58999633789062,118.58999633789062
22-05-2019,117.37000274658205,117.87000274658205,977800,118.91000366210938,118.75,118.75
23-05-2019,113.62999725341795,117.6999969482422,626200,117.8000030517578,114.45999908447266,114.45999908447266
24-05-2019,114.38999938964844,115.16000366210938,698700,118.98999786376952,118.97000122070312,118.97000122070312
28-05-2019,119.0,119.0,1454000,122.8499984741211,120.70999908447266,120.70999908447266
29-05-2019,115.9000015258789,119.30999755859376,1171300,119.6999969482422,118.5999984741211,118.5999984741211
30-05-2019,116.83000183105467,118.61000061035156,809300,121.08999633789062,119.9000015258789,119.9000015258789
31-05-2019,117.06999969482422,118.98999786376952,793300,122.31999969482422,121.3000030517578,121.3000030517578
03-06-2019,119.87999725341795,121.08000183105467,1185700,123.33999633789062,120.95999908447266,120.95999908447266
04-06-2019,120.91000366210938,121.51000213623048,955900,124.87000274658205,124.75,124.75
05-06-2019,123.0199966430664,125.0,1113800,126.7300033569336,123.45999908447266,123.45999908447266
06-06-2019,118.41999816894533,123.02999877929688,1779400,123.25,120.6999969482422,120.6999969482422
07-06-2019,120.44000244140624,121.25,1655200,126.6500015258789,125.9800033569336,125.9800033569336
10-06-2019,126.5,127.02999877929688,4297600,141.27999877929688,138.44000244140625,138.44000244140625
11-06-2019,136.57000732421875,136.57000732421875,1322400,140.0,138.52999877929688,138.52999877929688
12-06-2019,139.2100067138672,139.2100067138672,2217400,145.30999755859375,145.27000427246094,145.27000427246094
13-06-2019,144.4600067138672,145.0,2043600,147.5,146.32000732421875,146.32000732421875
14-06-2019,145.1300048828125,146.32000732421875,1282200,148.47999572753906,148.0399932861328,148.0399932861328
17-06-2019,148.0,148.58999633789062,1195700,151.3699951171875,150.33999633789062,150.33999633789062
18-06-2019,150.94000244140625,152.19000244140625,1273600,153.38999938964844,152.5399932861328,152.5399932861328
19-06-2019,150.74000549316406,152.85000610351562,813000,154.10000610351562,153.77999877929688,153.77999877929688
20-06-2019,154.16000366210938,154.9600067138672,925400,157.5,155.66000366210938,155.66000366210938
21-06-2019,150.3300018310547,154.10000610351562,1185400,155.14999389648438,150.8000030517578,150.8000030517578
24-06-2019,147.0,150.8300018310547,1011300,151.9600067138672,147.66000366210938,147.66000366210938
25-06-2019,143.3300018310547,148.02999877929688,1082700,148.11000061035156,143.52000427246094,143.52000427246094
26-06-2019,139.22999572753906,144.27000427246094,996700,145.0,141.52999877929688,141.52999877929688
27-06-2019,142.25999450683594,142.47000122070312,830300,147.0800018310547,145.8300018310547,145.8300018310547
28-06-2019,145.8300018310547,146.6999969482422,1300500,150.30999755859375,149.83999633789062,149.83999633789062
01-07-2019,150.94000244140625,151.49000549316406,953900,153.07000732421875,151.42999267578125,151.42999267578125
02-07-2019,144.33999633789062,151.82000732421875,1142200,151.82000732421875,145.6699981689453,145.6699981689453
03-07-2019,143.2100067138672,145.99000549316406,887900,146.97999572753906,143.36000061035156,143.36000061035156
05-07-2019,141.30999755859375,142.11000061035156,571700,147.3300018310547,146.99000549316406,146.99000549316406
08-07-2019,144.1300048828125,146.47999572753906,817400,148.5,145.6199951171875,145.6199951171875
09-07-2019,143.97000122070312,144.91000366210938,550200,147.88999938964844,147.77999877929688,147.77999877929688
10-07-2019,148.0800018310547,148.08999633789062,1093800,152.9499969482422,150.8800048828125,150.8800048828125
11-07-2019,148.89999389648438,151.52000427246094,620800,152.83999633789062,152.5,152.5
12-07-2019,145.88999938964844,152.33999633789062,918600,152.5500030517578,149.1699981689453,149.1699981689453
15-07-2019,148.05999755859375,149.72000122070312,901000,152.2899932861328,151.11000061035156,151.11000061035156
16-07-2019,148.8000030517578,151.52999877929688,792500,153.0,149.85000610351562,149.85000610351562
17-07-2019,144.77000427246094,149.61000061035156,711600,149.61000061035156,147.57000732421875,147.57000732421875
18-07-2019,146.4199981689453,147.67999267578125,908600,155.99000549316406,153.38999938964844,153.38999938964844
19-07-2019,151.89999389648438,153.7100067138672,551200,155.0399932861328,152.5800018310547,152.5800018310547
22-07-2019,152.52999877929688,152.52999877929688,781700,157.0,155.11000061035156,155.11000061035156
23-07-2019,151.52000427246094,155.0500030517578,464400,156.47000122070312,151.9499969482422,151.9499969482422
24-07-2019,150.1999969482422,152.52999877929688,536300,153.8699951171875,152.9600067138672,152.9600067138672
25-07-2019,150.67999267578125,152.00999450683594,402300,153.4600067138672,151.49000549316406,151.49000549316406
26-07-2019,151.22000122070312,152.9199981689453,505600,155.1300048828125,153.77000427246094,153.77000427246094
29-07-2019,149.9199981689453,153.85000610351562,462300,154.97999572753906,153.5399932861328,153.5399932861328
30-07-2019,152.10000610351562,152.10000610351562,618400,157.10000610351562,156.38999938964844,156.38999938964844
31-07-2019,154.47999572753906,157.49000549316406,1539600,160.0,156.8699951171875,156.8699951171875
01-08-2019,140.5,157.00999450683594,3326400,161.3000030517578,148.32000732421875,148.32000732421875
02-08-2019,141.75999450683594,149.11000061035156,1234600,149.11000061035156,144.2100067138672,144.2100067138672
05-08-2019,139.52999877929688,141.49000549316406,1142200,143.42999267578125,142.1300048828125,142.1300048828125
06-08-2019,143.17999267578125,143.17999267578125,1212900,147.9499969482422,147.64999389648438,147.64999389648438
07-08-2019,143.52000427246094,146.41000366210938,680200,148.0,147.30999755859375,147.30999755859375
08-08-2019,148.67999267578125,148.67999267578125,877000,155.7100067138672,154.1999969482422,154.1999969482422
09-08-2019,153.0399932861328,153.0399932861328,866700,156.36000061035156,155.44000244140625,155.44000244140625
12-08-2019,150.6300048828125,153.8800048828125,451600,155.0,151.92999267578125,151.92999267578125
13-08-2019,150.69000244140625,153.6300048828125,664800,158.1999969482422,157.3000030517578,157.3000030517578
14-08-2019,151.24000549316406,154.25,622000,154.97000122070312,153.5,153.5
15-08-2019,153.5,154.1699981689453,1075300,158.75,158.52999877929688,158.52999877929688
16-08-2019,158.5399932861328,159.08999633789062,1301700,165.08999633789062,163.67999267578125,163.67999267578125
19-08-2019,162.24000549316406,166.3300018310547,887900,167.66000366210938,163.58999633789062,163.58999633789062
20-08-2019,162.47000122070312,163.44000244140625,1160200,169.4600067138672,168.27999877929688,168.27999877929688
21-08-2019,168.61000061035156,170.0,812500,173.39999389648438,173.19000244140625,173.19000244140625
22-08-2019,171.0800018310547,173.3300018310547,817200,175.49000549316406,174.3699951171875,174.3699951171875
23-08-2019,172.4499969482422,174.74000549316406,1201800,176.58999633789062,173.5500030517578,173.5500030517578
26-08-2019,172.85000610351562,175.0,779100,175.5,174.69000244140625,174.69000244140625
