Date,Low,Open,Volume,High,Close,Adjusted Close
04-04-2019,60.310001373291016,60.61000061035156,1764000,61.560001373291016,61.36000061035156,61.36000061035156
05-04-2019,61.38999938964844,61.61000061035156,1882200,63.02000045776367,62.72999954223633,62.72999954223633
08-04-2019,60.869998931884766,62.650001525878906,1550000,63.0,61.630001068115234,61.630001068115234
09-04-2019,61.41999816894531,61.540000915527344,962000,62.02000045776367,61.9900016784668,61.9900016784668
10-04-2019,61.5099983215332,62.0099983215332,1014100,62.15999984741211,61.84000015258789,61.84000015258789
11-04-2019,60.560001373291016,61.93000030517578,1565000,62.0099983215332,60.93000030517578,60.93000030517578
12-04-2019,60.5099983215332,61.369998931884766,1237000,62.11000061035156,61.77999877929688,61.77999877929688
15-04-2019,61.369998931884766,61.970001220703125,874700,62.34000015258789,61.88999938964844,61.88999938964844
16-04-2019,61.20000076293945,62.13999938964844,1429500,62.27999877929688,61.33000183105469,61.33000183105469
17-04-2019,59.790000915527344,61.43999862670898,1921100,61.43999862670898,60.72999954223633,60.72999954223633
18-04-2019,60.11000061035156,61.02999877929688,1792600,62.09999847412109,61.5,61.5
22-04-2019,61.25,61.33000183105469,1114700,62.68999862670898,61.400001525878906,61.400001525878906
23-04-2019,61.04999923706055,61.31999969482422,1415300,63.45000076293945,63.2599983215332,63.2599983215332
24-04-2019,63.02999877929688,63.20000076293945,1018600,64.55999755859375,64.18000030517578,64.18000030517578
25-04-2019,62.93999862670898,63.77999877929688,1149500,64.12000274658203,63.81999969482422,63.81999969482422
26-04-2019,64.05999755859375,64.06999969482422,801300,64.75,64.47000122070312,64.47000122070312
29-04-2019,63.290000915527344,64.33999633789062,1417700,64.76000213623047,63.4900016784668,63.4900016784668
30-04-2019,63.0,63.68999862670898,1227700,64.11000061035156,64.05999755859375,64.05999755859375
01-05-2019,62.18000030517578,64.05999755859375,1696000,64.19999694824219,62.43999862670898,62.43999862670898
02-05-2019,61.45000076293945,62.5099983215332,2295900,62.880001068115234,62.77000045776367,62.77000045776367
03-05-2019,62.59000015258789,63.0,1916500,63.650001525878906,63.22999954223633,63.22999954223633
06-05-2019,61.11000061035156,62.59999847412109,2361300,63.54999923706055,63.27999877929688,63.27999877929688
07-05-2019,64.9800033569336,65.80999755859375,4688300,69.9000015258789,66.70999908447266,66.70999908447266
08-05-2019,65.55000305175781,67.04000091552734,3071700,68.87000274658203,68.70999908447266,68.70999908447266
09-05-2019,67.3499984741211,67.93000030517578,2626000,69.66999816894531,69.26000213623047,69.26000213623047
10-05-2019,68.04000091552734,68.91999816894531,2229300,69.2699966430664,68.9000015258789,68.9000015258789
13-05-2019,66.61000061035156,67.80999755859375,1567200,68.0,66.97000122070312,66.97000122070312
14-05-2019,66.94999694824219,67.3499984741211,886600,67.83999633789062,67.30999755859375,67.30999755859375
15-05-2019,65.7300033569336,65.75,1473100,66.7699966430664,66.58000183105469,66.58000183105469
